,Beverages,Caramel Apples,Chicken Tenders,Churros,Corn,Covered Strawberries,Dogs,Fries,Funnel Cakes,Ice Cream,Oreos,Popcorn,Vegetarian Dogs
2022-06-12,83.5,663.0,134.75,345.0,220.5,66.0,873.75,165.0,1011.5,229.5,211.5,276.58,41.5
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-15,94.75,673.0,148.25,238.5,183.0,128.0,716.75,72.5,869.0,156.0,189.75,158.69,21.0
2022-06-16,94.0,391.0,101.25,214.5,112.0,40.0,627.75,157.5,743.0,181.0,172.0,172.71,17.25
2022-06-17,108.5,593.0,192.5,225.0,165.0,80.0,717.75,127.0,913.0,282.5,215.25,246.57,27.75
2022-06-18,141.25,681.0,87.5,294.0,144.25,100.0,808.25,127.0,1166.5,272.5,248.25,221.6,5.25
2022-06-19,136.25,510.0,159.75,313.5,120.0,96.0,833.75,176.0,1377.0,325.5,237.5,181.59,33.75
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-23,83.0,482.0,115.25,270.0,92.25,52.0,838.25,165.5,653.5,191.5,181.0,179.67,64.5
2022-06-24,112.75,619.0,133.5,289.5,113.5,74.0,768.75,32.5,866.5,180.5,254.5,318.47,37.25
2022-06-25,181.25,562.0,168.75,273.0,176.25,50.0,1127.5,245.0,1150.0,270.0,190.0,266.54,61.5
2022-06-26,155.0,645.0,139.75,261.0,87.75,88.0,779.5,131.5,1192.0,247.0,349.25,302.48,0.0
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-29,97.75,381.0,130.0,168.0,138.75,60.0,732.25,117.5,791.0,169.0,158.5,62.86,16.25
2022-06-30,92.25,392.0,76.5,198.0,110.0,40.0,586.0,115.5,792.5,197.5,129.0,161.68,43.0
2022-07-01,110.25,464.0,33.25,285.0,98.5,54.0,655.25,90.0,924.0,167.0,203.5,95.81,21.0
2022-07-02,106.0,577.0,173.25,289.5,166.25,48.0,682.25,233.0,1025.5,232.75,229.0,131.74,5.75
2022-07-03,148.25,776.0,202.25,371.5,143.75,112.0,659.0,157.0,1258.5,307.25,253.0,361.47,10.5
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,91.5,644.0,128.0,281.5,106.75,48.0,805.5,118.5,774.0,212.75,266.5,228.64,36.75
2022-07-07,106.25,462.0,58.5,201.0,135.25,16.0,739.0,170.0,745.0,241.25,120.25,188.64,40.75
2022-07-08,96.75,471.0,81.0,267.0,102.5,20.0,580.5,99.5,779.0,259.0,204.25,183.65,16.75
2022-07-09,112.5,566.0,101.25,278.0,144.5,50.0,668.75,69.0,939.0,175.25,222.75,272.53,44.25
2022-07-10,227.25,733.0,186.5,338.5,194.0,46.0,999.0,251.0,1504.5,313.25,384.0,306.48,47.75
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13,93.75,427.0,161.75,225.0,126.75,54.0,652.25,145.0,677.0,252.25,266.5,185.73,63.5
2022-07-14,88.5,337.0,119.75,180.0,60.5,20.0,575.5,129.5,665.5,158.5,166.5,152.76,30.5
2022-07-15,92.0,582.0,212.75,237.0,116.25,104.0,632.5,149.0,830.5,222.5,137.25,348.45,79.0
2022-07-16,124.5,603.0,163.75,280.0,98.75,22.0,715.0,92.0,1103.0,283.75,155.5,299.5,56.75
2022-07-17,150.25,551.0,113.75,358.5,126.25,56.0,684.5,144.0,1104.5,357.25,387.25,305.46,36.75
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,105.75,474.0,116.75,258.0,112.25,74.0,743.25,197.5,731.0,242.25,221.5,205.61,46.25
2022-07-21,71.0,358.0,179.75,193.0,93.0,100.0,414.25,55.0,582.5,220.25,200.25,186.72,69.25
2022-07-22,110.25,463.0,55.25,173.0,132.25,36.0,669.0,99.5,792.5,250.75,208.25,133.73,35.0
2022-07-23,107.0,666.0,80.5,241.0,132.0,54.0,600.0,89.5,1186.0,277.0,214.0,244.57,32.0
2022-07-24,150.5,564.0,147.75,282.0,100.25,36.0,678.25,125.0,1209.5,297.5,334.25,322.49,31.0
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27,106.75,532.0,122.5,238.0,90.25,52.0,878.5,101.5,1154.5,260.25,165.25,144.76,115.5
2022-07-28,94.75,423.0,79.75,208.0,99.75,20.0,664.0,51.5,576.5,167.5,183.5,189.68,10.5
2022-07-29,139.25,482.0,155.25,180.5,142.25,32.0,758.0,78.5,781.5,244.75,198.25,221.68,49.75
2022-07-30,183.0,522.0,133.25,180.0,188.25,22.0,696.25,225.0,1329.0,219.75,238.75,271.53,16.25
2022-07-31,127.75,454.0,119.0,235.5,129.5,50.0,816.75,134.0,1087.0,248.75,252.25,248.62,30.5
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,103.5,451.0,80.0,235.5,89.75,34.0,631.75,89.5,525.5,305.25,156.25,179.67,67.5
2022-08-04,160.0,637.0,167.5,288.5,143.5,104.0,615.5,75.5,484.0,227.75,154.0,132.75,16.75
2022-08-05,141.5,344.0,114.25,236.5,101.5,32.0,587.25,109.0,727.5,249.25,112.75,213.69,10.0
2022-08-06,135.25,604.0,135.5,206.0,103.25,22.0,741.5,162.0,893.0,242.25,256.0,264.62,49.25
2022-08-07,128.5,592.0,42.75,259.0,84.25,38.0,844.0,162.5,1005.5,324.25,223.75,235.58,0.0
2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,70.5,379.0,182.25,174.5,80.25,44.0,518.5,71.0,497.5,153.75,113.75,154.76,20.0
2022-08-11,108.25,428.0,60.0,184.0,86.25,38.0,487.5,125.0,438.0,148.5,155.25,167.74,74.0
2022-08-12,159.75,511.0,101.25,99.5,61.0,52.0,694.5,159.5,748.0,265.75,305.75,184.7,67.25
2022-08-13,154.5,293.0,93.0,207.5,104.25,40.0,594.5,171.5,1047.5,301.5,281.75,177.71,0.0
2022-08-14,137.0,497.0,128.75,317.0,82.75,50.0,620.5,144.5,1023.0,303.25,197.5,179.67,26.25
2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,74.75,310.0,135.0,144.0,127.25,66.0,583.5,107.0,577.0,195.25,96.75,105.81,26.25
2022-08-18,105.0,512.0,104.75,226.0,127.75,56.0,774.0,127.0,666.5,166.75,265.0,119.82,22.5
2022-08-19,84.75,502.0,120.25,196.5,77.5,82.0,460.0,106.0,725.5,207.0,171.75,243.53,12.25
2022-08-20,150.0,539.0,68.0,304.5,144.75,28.0,626.5,112.0,1020.5,236.25,189.25,381.51,56.0
2022-08-21,119.75,716.0,179.5,212.0,132.25,66.0,545.5,173.0,998.5,247.5,292.5,186.66,11.0
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,80.0,456.0,131.0,225.5,67.0,72.0,534.25,66.0,629.5,160.25,71.75,134.74,35.75
2022-08-25,67.25,338.0,108.75,229.0,87.25,14.0,519.75,61.0,482.0,144.0,203.5,142.76,22.5
2022-08-26,107.25,471.0,141.75,216.0,105.0,40.0,632.25,78.0,562.0,173.25,188.75,137.77,23.0
2022-08-27,162.75,629.0,149.5,364.0,134.0,68.0,502.0,123.5,853.5,293.25,252.75,299.51,36.75
2022-08-28,97.5,413.0,143.25,223.5,109.75,58.0,508.25,85.0,938.0,307.75,194.5,185.63,10.5
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,103.5,415.0,75.25,217.0,113.0,88.0,371.75,114.0,711.5,282.5,173.5,81.84,30.5
2022-09-01,135.0,350.0,147.5,128.0,106.75,54.0,579.0,135.5,501.5,163.75,212.5,113.81,11.25
2022-09-02,108.0,448.0,102.25,134.0,143.75,34.0,550.75,122.0,722.0,246.75,212.0,227.66,16.0
2022-09-03,194.5,487.0,250.5,269.5,161.5,20.0,703.5,181.5,937.5,278.75,255.5,230.68,115.0
2022-09-04,152.5,376.0,145.5,318.0,153.0,46.0,691.25,139.5,1195.5,390.75,262.0,181.71,56.5
2022-09-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-07,56.0,297.0,52.25,209.0,103.75,24.0,527.0,75.5,428.5,245.25,113.0,251.35,10.75
2022-09-08,75.0,333.0,118.5,203.5,68.5,24.0,448.25,85.5,579.5,221.0,141.0,147.75,10.75
2022-09-09,122.0,376.0,85.75,301.5,114.25,42.0,533.75,151.5,561.0,280.5,274.5,114.77,17.25
2022-09-10,127.0,482.0,86.0,215.0,73.75,24.0,525.25,123.5,637.5,194.75,211.0,118.75,53.5
2022-09-11,126.5,422.0,198.5,259.5,129.5,74.0,630.25,100.0,810.5,289.5,231.0,181.75,54.75
2022-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-14,88.0,357.0,68.25,143.0,26.0,36.0,529.5,77.0,487.0,114.25,116.0,107.76,0.0
2022-09-15,90.0,268.0,153.5,115.0,75.5,48.0,460.5,86.5,379.0,228.5,99.5,94.88,10.0
2022-09-16,80.5,319.0,79.25,156.0,71.25,32.0,534.75,43.0,653.0,193.25,117.5,177.68,28.25
2022-09-17,87.5,367.0,191.25,161.0,68.25,56.0,390.5,103.5,883.5,270.75,165.0,181.74,10.5
2022-09-18,67.5,269.0,139.0,137.75,58.25,22.0,307.75,82.0,453.5,140.75,123.0,170.63,17.25
2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-21,63.0,230.0,85.25,116.5,102.25,10.0,300.25,108.5,347.5,160.5,104.0,78.88,6.0
2022-09-22,110.0,217.0,102.5,172.0,80.5,38.0,353.0,74.5,425.5,148.0,103.5,172.76,52.75
2022-09-23,105.5,333.0,115.75,173.25,101.25,54.0,597.5,73.5,398.0,176.0,152.0,158.73,5.25
2022-09-24,103.0,383.0,151.75,206.5,58.25,64.0,589.25,156.0,853.5,205.0,149.0,232.51,16.75
2022-09-25,122.5,401.0,70.5,189.0,176.0,82.0,547.25,52.0,632.5,219.75,220.0,164.74,6.0
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-28,70.5,312.0,75.75,139.0,91.75,62.0,389.5,105.5,480.0,250.0,135.0,102.82,12.25
2022-09-29,59.0,264.0,101.5,133.0,48.0,40.0,428.75,72.0,470.0,156.75,132.0,103.82,20.5
2022-09-30,95.5,342.0,119.0,178.0,124.5,28.0,524.75,110.5,492.5,152.5,119.5,130.76,21.25
2022-10-01,133.0,417.0,189.0,209.75,92.5,48.0,554.75,197.0,693.0,218.75,253.5,125.75,15.25
2022-10-02,118.0,569.0,116.5,158.0,194.5,74.0,820.0,70.0,746.0,168.75,220.5,177.7,5.25
2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-05,60.5,363.0,45.0,208.75,71.5,66.0,428.0,40.0,443.0,204.75,202.5,110.8,16.75
2022-10-06,42.0,367.0,83.25,94.0,39.75,30.0,558.5,72.5,482.5,122.5,129.5,114.81,10.75
2022-10-07,100.5,436.0,103.75,197.5,47.5,82.0,547.0,116.5,656.0,153.5,151.5,189.68,17.5
2022-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-09,115.0,497.0,113.25,192.0,163.75,48.0,417.25,145.5,740.5,270.25,278.5,168.69,37.0
2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-12,72.5,268.0,55.5,175.5,122.0,66.0,372.75,106.0,322.0,121.25,115.0,99.83,5.25
2022-10-13,75.0,381.0,84.0,123.5,34.25,68.0,402.0,83.0,397.0,78.75,89.0,100.83,22.0
2022-10-14,69.5,260.0,64.5,159.5,74.5,58.0,494.0,87.0,357.5,99.0,116.0,121.82,5.25
2022-10-15,84.0,300.0,129.5,108.75,89.25,64.0,572.75,51.0,582.5,121.5,156.0,137.73,16.75
2022-10-16,73.5,361.0,91.25,161.5,41.25,86.0,468.0,55.0,555.0,118.5,236.0,85.84,22.75
2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19,85.5,310.0,110.0,49.0,78.25,40.0,330.75,30.5,385.0,95.25,42.0,63.88,5.25
2022-10-20,92.0,386.0,123.75,94.0,77.25,50.0,462.0,94.0,483.0,86.25,202.0,108.81,35.25
2022-10-21,116.0,447.0,104.0,193.25,66.25,60.0,520.5,84.5,540.0,204.75,280.5,140.71,81.75
2022-10-22,65.5,543.0,98.0,217.25,79.75,52.0,513.25,168.0,608.5,149.25,252.0,141.75,18.5
2022-10-23,87.5,308.0,167.25,176.25,64.0,38.0,422.25,75.0,841.0,175.75,201.5,130.77,38.5
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26,56.5,284.0,75.0,94.0,75.0,56.0,250.25,28.5,304.5,195.75,144.0,112.81,10.5
2022-10-27,60.0,258.0,85.75,138.5,91.75,28.0,440.25,95.0,288.0,109.25,44.0,77.89,18.25
2022-10-28,75.0,362.0,67.25,78.75,22.75,6.0,405.5,48.0,433.5,180.0,96.0,121.81,10.5
2022-10-29,74.0,391.0,97.5,140.25,57.5,14.0,349.5,67.0,625.5,208.0,204.5,193.71,10.5
2022-10-30,74.5,432.0,41.25,158.5,85.0,116.0,524.5,47.0,579.0,138.0,154.0,221.62,38.75
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02,64.5,264.0,79.25,102.5,75.0,58.0,362.5,68.5,272.0,92.0,50.0,165.8,0.0
2022-11-04,73.0,432.0,116.75,150.0,95.0,40.0,437.5,126.0,565.5,194.0,171.5,154.75,57.25
2022-11-05,67.0,333.0,73.0,172.0,47.5,78.0,377.5,103.5,632.0,203.5,188.0,216.66,0.0
2022-11-06,81.0,429.0,133.75,210.25,83.0,32.0,372.25,24.0,627.0,206.25,99.5,86.84,33.25
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09,76.5,410.0,42.0,169.25,63.5,46.0,480.25,62.0,268.5,124.75,98.0,90.84,10.75
2022-11-10,48.0,309.0,0.0,131.0,132.5,22.0,317.25,43.0,656.5,174.5,152.5,126.79,21.25
2022-11-11,146.0,471.0,105.5,203.25,165.75,66.0,583.25,148.5,647.0,236.25,294.5,162.71,17.5
2022-11-12,95.5,488.0,125.25,144.0,105.5,72.0,566.0,90.5,591.0,142.0,213.5,167.73,28.5
2022-11-13,73.5,546.0,47.5,215.5,78.0,36.0,454.75,113.0,674.5,243.5,167.5,138.77,6.0
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-15,0.0,0.0,0.0,49.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-16,25.0,280.0,100.25,107.0,58.25,18.0,370.5,51.0,278.5,84.25,122.0,88.86,22.75
2022-11-18,61.5,323.0,97.5,176.75,99.25,50.0,518.0,128.5,425.5,135.25,172.5,166.71,13.75
2022-11-19,86.5,310.0,118.75,129.0,78.75,42.0,488.75,72.0,469.0,117.5,97.0,178.74,5.25
2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23,47.0,243.0,79.0,112.0,47.75,48.0,416.75,20.0,329.0,46.5,113.5,81.85,33.75
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25,72.0,237.0,19.5,183.25,68.25,4.0,340.5,44.5,460.0,91.25,124.0,186.71,31.5
2022-11-26,91.5,486.0,110.25,167.0,99.0,112.0,616.0,155.0,607.5,141.75,171.5,138.79,16.0
2022-11-27,73.5,306.0,133.25,163.0,100.25,38.0,534.75,39.0,547.5,131.75,135.0,121.83,0.0
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,53.0,373.0,47.0,82.5,53.75,10.0,377.5,53.5,337.5,92.5,101.0,119.79,0.0
2022-12-01,26.5,258.0,82.0,51.5,43.0,26.0,305.5,51.0,187.5,73.75,86.0,122.85,0.0
2022-12-02,72.0,483.0,134.0,160.0,47.0,66.0,577.25,77.0,347.0,222.0,178.5,99.84,10.5
2022-12-03,48.5,260.0,11.5,114.5,73.75,28.0,286.25,29.5,475.5,149.5,82.0,90.81,22.0
2022-12-04,118.0,424.0,29.0,223.5,114.0,62.0,351.5,83.0,633.0,99.5,160.5,148.73,46.5
2022-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-07,48.0,311.0,66.5,92.25,76.25,76.0,360.0,40.0,283.5,92.75,140.0,72.86,6.0
2022-12-08,46.5,205.0,107.5,58.0,36.25,58.0,300.25,43.5,314.0,94.25,76.0,131.81,0.0
2022-12-09,120.5,287.0,73.5,106.0,101.0,36.0,465.75,129.0,366.5,133.75,122.0,153.76,5.25
2022-12-10,70.0,260.0,40.5,93.5,41.5,20.0,280.75,102.0,381.5,90.25,91.0,87.84,10.0
2022-12-11,41.5,362.0,40.75,196.5,49.5,82.0,406.25,56.5,506.5,59.5,191.0,147.76,23.5
2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14,58.0,337.0,78.5,59.0,44.0,24.0,350.5,51.5,293.5,142.75,75.5,89.86,6.0
2022-12-15,42.0,274.0,136.75,122.25,65.75,26.0,552.25,84.0,489.5,230.25,109.5,128.79,0.0
2022-12-16,85.5,416.0,138.75,104.0,76.75,66.0,476.25,52.5,387.5,125.5,207.5,102.84,33.5
2022-12-17,39.5,375.0,54.5,117.5,64.25,20.0,348.0,37.5,321.0,119.75,147.5,197.73,27.5
2022-12-18,57.5,260.0,25.5,186.5,130.5,68.0,469.25,46.0,552.5,95.0,178.0,98.82,31.75
2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-21,62.5,418.0,94.25,74.5,56.25,20.0,475.25,80.5,386.5,108.25,186.5,160.7,20.5
2022-12-22,47.5,237.0,62.5,96.5,52.0,64.0,251.0,28.0,229.0,94.75,111.5,103.82,0.0
2022-12-23,35.0,235.0,59.0,120.0,61.5,12.0,439.75,47.0,452.5,123.75,87.0,139.79,33.25
2022-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05,46.5,367.0,44.0,125.0,105.5,28.0,400.0,58.0,495.0,143.0,181.5,110.82,27.75
2023-01-06,73.5,518.0,149.0,190.25,132.0,50.0,578.25,69.5,593.0,195.75,156.0,179.75,26.75
2023-01-07,66.0,480.0,109.5,165.5,59.0,82.0,440.0,94.0,492.0,103.5,233.0,236.64,16.5
2023-01-08,80.5,507.0,72.75,161.0,90.0,70.0,396.25,142.0,580.0,154.75,173.5,150.75,20.5
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11,38.5,206.0,98.0,73.0,82.25,24.0,317.5,46.0,282.5,59.0,63.5,65.92,22.5
2023-01-12,59.0,262.0,132.25,148.75,58.5,6.0,405.75,31.0,396.5,145.5,106.0,170.72,16.0
2023-01-13,39.5,502.0,86.0,132.0,51.25,52.0,410.25,54.5,486.5,117.25,180.0,289.58,19.75
2023-01-14,91.0,371.0,44.25,124.25,79.75,64.0,456.0,31.0,430.5,89.5,90.0,107.83,10.5
2023-01-15,72.0,515.0,57.0,125.5,96.5,22.0,372.75,55.5,345.5,100.5,154.5,134.83,20.75
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18,56.0,269.0,166.0,70.0,28.25,16.0,291.75,62.0,351.0,95.0,52.0,103.84,11.25
2023-01-19,50.0,404.0,66.0,135.0,51.25,60.0,440.5,111.5,246.5,136.5,114.0,122.79,15.25
2023-01-20,63.0,382.0,163.25,150.0,79.25,42.0,531.0,74.0,611.0,144.0,224.0,87.86,5.25
2023-01-21,74.5,642.0,137.5,130.0,89.0,72.0,567.75,52.0,618.5,241.5,233.0,206.62,34.25
2023-01-22,49.0,403.0,123.25,160.0,68.5,70.0,344.75,49.5,539.5,146.0,214.5,137.8,11.5
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-25,72.0,422.0,65.75,146.5,35.25,58.0,415.0,75.0,434.5,137.0,136.5,124.8,29.25
2023-01-26,76.5,238.0,84.25,104.0,43.0,22.0,427.75,126.5,371.5,140.0,110.0,100.82,39.75
2023-01-27,72.0,377.0,138.5,206.0,73.0,46.0,436.25,99.5,695.0,138.25,205.0,148.74,16.75
2023-01-28,68.0,598.0,143.25,271.25,39.0,28.0,622.0,108.0,834.0,292.0,198.0,252.62,11.5
2023-01-29,82.5,394.0,73.5,96.5,41.5,50.0,417.25,104.5,456.5,125.0,136.5,103.83,16.75
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,72.0,384.0,108.75,220.0,75.25,48.0,514.5,52.0,440.5,175.0,142.5,174.7,0.0
2023-02-02,87.5,359.0,174.5,124.0,97.75,38.0,546.0,130.5,501.5,152.75,183.0,132.78,16.0
2023-02-03,66.0,340.0,110.0,161.25,153.5,28.0,527.5,172.0,605.5,172.0,186.5,110.81,5.25
